Ride_ID,Fare,Distance_Miles,Ride_Request_Time,Pickup_Time,Dropoff_Time,Ride_Duration_Minutes,Source_Zone,Destination_Zone,Driver_Rating_by_Customer,Ride_Status,Cancelled_By,Driver_ID,Customer_ID
7437,6.76,1.52,2023-03-01 20:00:08,2023-03-01 20:01:08,2023-03-01 20:06:08,5.0,JFK Airport,Bay Ridge (Brooklyn),4,Completed,,DRV_F0D371,CUST_E7DE68A
7438,25.68,8.03,2023-01-04 15:26:04,2023-01-04 15:35:04,2023-01-04 16:09:04,34.0,JFK Airport,Forest Hills (Queens),5,Completed,,DRV_FC0FEE,CUST_C0B6B0C
7439,27.11,10.89,2023-02-20 22:05:04,2023-02-20 22:14:04,2023-02-20 23:10:04,56.0,JFK Airport,Flushing (Queens),5,No_Show_Customer,Customer,DRV_2B22B1,CUST_2EDAEA0
7440,22.49,4.98,2023-01-29 18:47:24,2023-01-29 18:58:24,2023-01-29 19:36:24,38.0,Riverdale (Bronx),Midtown Manhattan,5,Completed,,DRV_449D71,CUST_93D097B
7441,28.95,9.81,2023-02-13 16:31:30,2023-02-13 16:37:30,2023-02-13 17:29:30,52.0,Williamsburg (Brooklyn),The Bronx (Residential),5,Completed,,DRV_20500B,CUST_F851F20
7442,15.09,3.87,2023-03-02 05:26:33,2023-03-02 05:36:33,2023-03-02 05:52:33,16.0,Greenwich Village,Staten Island (Residential),4,Cancelled_by_Customer,Customer,DRV_2443ED,CUST_FCE361A
7443,31.67,8.93,2023-02-02 16:46:29,2023-02-02 16:52:29,2023-02-02 17:24:29,32.0,Financial District,Greenwich Village,2,Completed,,DRV_926AC0,CUST_4EC1D54
7444,5.66,0.8,2023-01-05 13:19:44,2023-01-05 13:20:44,2023-01-05 13:41:44,21.0,Upper East Side (Manhattan),Greenwich Village,5,Completed,,DRV_2C912F,CUST_434EC98
7445,14.11,5.34,2023-01-19 22:23:07,2023-01-19 22:27:07,2023-01-19 22:55:07,28.0,Midtown Manhattan,Riverdale (Bronx),5,Completed,,DRV_4A215D,CUST_78B8789
7446,24.4,10.06,2023-03-15 21:50:29,2023-03-15 21:56:29,2023-03-15 22:37:29,41.0,Williamsburg (Brooklyn),Long Island City (Queens),3,Completed,,DRV_31569A,CUST_265B7DB
7447,28.08,11.94,2023-01-04 00:26:27,2023-01-04 00:30:27,2023-01-04 01:14:27,44.0,Flushing (Queens),Greenwich Village,4,Cancelled_by_Customer,Customer,DRV_0220C8,CUST_B3F24E0
7448,65.2,32.53,2023-01-05 09:34:05,2023-01-05 09:39:05,2023-01-05 11:15:05,96.0,Flushing (Queens),Greenwich Village,5,Completed,,DRV_A5436D,CUST_5C27530
7449,29.41,10.65,2023-01-18 02:12:24,2023-01-18 02:16:24,2023-01-18 03:07:24,51.0,Staten Island (Residential),JFK Airport,5,Completed,,DRV_6BEAE3,CUST_07EE4D8
7450,89.4,34.71,2023-01-28 13:59:34,2023-01-28 14:09:34,2023-01-28 17:19:34,190.0,Greenwich Village,Forest Hills (Queens),5,Cancelled_by_Customer,Customer,DRV_84E1E6,CUST_60EA25A
7451,15.61,5.02,2023-02-04 21:20:18,2023-02-04 21:29:18,2023-02-04 21:47:18,18.0,Flushing (Queens),JFK Airport,5,Completed,,DRV_4A5FE4,CUST_F790BBA
7452,6.42,1.54,2023-02-22 12:38:52,2023-02-22 12:48:52,2023-02-22 12:55:52,7.0,Long Island City (Queens),SoHo,5,Completed,,DRV_88A60C,CUST_A2E359B
7453,5.0,0.79,2023-03-31 21:12:42,2023-03-31 21:14:42,2023-03-31 21:27:42,13.0,Riverdale (Bronx),Upper East Side (Manhattan),5,Completed,,DRV_F2A554,CUST_5790222
7454,28.04,9.04,2023-02-24 04:09:45,2023-02-24 04:14:45,2023-02-24 05:04:45,50.0,Riverdale (Bronx),Greenwich Village,5,Completed,,DRV_7CDB7B,CUST_35755E5
7455,9.58,2.03,2023-03-10 22:51:44,2023-03-10 23:05:44,2023-03-10 23:24:44,19.0,Forest Hills (Queens),Greenwich Village,5,Completed,,DRV_09CC2E,CUST_5CA08C7
7456,9.54,2.5,2023-01-23 04:12:38,2023-01-23 04:16:38,2023-01-23 04:30:38,14.0,Upper East Side (Manhattan),Williamsburg (Brooklyn),2,Completed,,DRV_D7F8C1,CUST_7152C78
7457,33.76,10.02,2023-02-20 08:19:51,2023-02-20 08:30:51,2023-02-20 09:32:51,62.0,Flushing (Queens),SoHo,5,Completed,,DRV_5112B4,CUST_E3F49A9
7458,8.61,3.1,2023-02-18 08:02:46,2023-02-18 08:04:46,2023-02-18 08:19:46,15.0,Harlem (Manhattan),SoHo,3,Cancelled_by_Customer,Customer,DRV_B5C3F2,CUST_2DDD2E8
7459,25.67,7.46,2023-01-07 23:01:38,2023-01-07 23:02:38,2023-01-07 23:21:38,19.0,Forest Hills (Queens),Upper East Side (Manhattan),4,Completed,,DRV_3AF7C6,CUST_7A25D99
7460,24.36,9.22,2023-02-12 22:03:02,2023-02-12 22:17:02,2023-02-12 23:15:02,58.0,SoHo,Newark Liberty Airport (EWR),4,Completed,,DRV_7E5BA3,CUST_EBB626E
7461,32.1,9.96,2023-03-29 05:15:55,2023-03-29 05:29:55,2023-03-29 06:24:55,55.0,SoHo,Newark Liberty Airport (EWR),5,Completed,,DRV_50FE39,CUST_E1E4863
7462,21.06,6.48,2023-02-21 21:22:32,2023-02-21 21:24:32,2023-02-21 21:48:32,24.0,Midtown Manhattan,SoHo,5,Completed,,DRV_E97853,CUST_C896A2D
7463,8.04,2.4,2023-03-23 14:13:25,2023-03-23 14:17:25,2023-03-23 14:34:25,17.0,Harlem (Manhattan),JFK Airport,5,Completed,,DRV_E078EC,CUST_06FBF05
7464,25.61,10.11,2023-01-07 07:23:24,2023-01-07 07:37:24,2023-01-07 08:42:24,65.0,Flushing (Queens),LaGuardia Airport (LGA),4,Completed,,DRV_DDC762,CUST_0349CE8
7465,18.44,2.95,2023-03-31 06:36:24,2023-03-31 06:51:24,2023-03-31 07:13:24,22.0,Park Slope (Brooklyn),Financial District,4,Completed,,DRV_186841,CUST_A498033
7466,39.19,11.75,2023-03-21 10:44:54,2023-03-21 10:48:54,2023-03-21 11:56:54,68.0,Midtown Manhattan,Williamsburg (Brooklyn),5,Completed,,DRV_C4401A,CUST_46D522A
7467,9.11,1.74,2023-02-19 14:09:03,2023-02-19 14:12:03,2023-02-19 14:22:03,10.0,Greenwich Village,Harlem (Manhattan),5,Completed,,DRV_444BD2,CUST_93296A0
7468,36.38,15.62,2023-03-24 18:30:03,2023-03-24 18:42:03,2023-03-24 20:13:03,91.0,Riverdale (Bronx),The Bronx (Residential),5,Completed,,DRV_819E67,CUST_BF2ABD6
7469,12.1,5.15,2023-03-05 12:50:57,2023-03-05 12:53:57,2023-03-05 13:27:57,34.0,Midtown Manhattan,Forest Hills (Queens),4,Completed,,DRV_5B1045,CUST_FBA9073
7470,28.09,8.54,2023-02-21 05:25:45,2023-02-21 05:31:45,2023-02-21 06:25:45,54.0,The Bronx (Residential),JFK Airport,5,Completed,,DRV_F180F2,CUST_13E6FAA
7471,22.68,7.31,2023-03-15 08:44:41,2023-03-15 08:49:41,2023-03-15 09:30:41,41.0,Riverdale (Bronx),Midtown Manhattan,5,Cancelled_by_Customer,Customer,DRV_B64773,CUST_A129D60
7472,7.99,1.61,2023-02-08 17:38:38,2023-02-08 17:50:38,2023-02-08 17:55:38,5.0,Staten Island (Residential),Riverdale (Bronx),5,Completed,,DRV_09EB76,CUST_8BF0DAB
7473,10.74,3.63,2023-01-09 16:58:59,2023-01-09 17:12:59,2023-01-09 17:29:59,17.0,Midtown Manhattan,Newark Liberty Airport (EWR),4,Completed,,DRV_BF3237,CUST_D564D49
7474,33.88,11.17,2023-02-22 08:25:12,2023-02-22 08:35:12,2023-02-22 09:17:12,42.0,Riverdale (Bronx),SoHo,5,No_Show_Customer,Customer,DRV_F799BE,CUST_9B91BA1
7475,24.05,10.05,2023-02-16 15:33:38,2023-02-16 15:45:38,2023-02-16 16:48:38,63.0,Park Slope (Brooklyn),LaGuardia Airport (LGA),3,Completed,,DRV_82702D,CUST_55F647A
7476,11.36,3.72,2023-03-19 02:18:28,2023-03-19 02:21:28,2023-03-19 02:39:28,18.0,Upper East Side (Manhattan),Williamsburg (Brooklyn),5,Completed,,DRV_55F3DD,CUST_0773339
7477,33.04,10.82,2023-02-03 03:42:14,2023-02-03 03:45:14,2023-02-03 04:57:14,72.0,Forest Hills (Queens),Flushing (Queens),4,Completed,,DRV_EE66A5,CUST_F500D23
7478,14.05,5.19,2023-02-19 04:55:12,2023-02-19 05:00:12,2023-02-19 05:43:12,43.0,Williamsburg (Brooklyn),Bay Ridge (Brooklyn),4,Completed,,DRV_A3F189,CUST_9702ABD
7479,38.53,11.77,2023-02-06 00:57:28,2023-02-06 01:07:28,2023-02-06 02:46:28,99.0,Forest Hills (Queens),Williamsburg (Brooklyn),5,Cancelled_by_Customer,Customer,DRV_5107AA,CUST_ED7CE04
7480,21.23,11.01,2023-01-03 09:06:54,2023-01-03 09:19:54,2023-01-03 10:37:54,78.0,SoHo,The Bronx (Residential),5,Completed,,DRV_62D88F,CUST_C9C9AA0
7481,5.31,1.31,2023-01-24 06:38:50,2023-01-24 06:44:50,2023-01-24 07:07:50,23.0,Newark Liberty Airport (EWR),Greenwich Village,5,Completed,,DRV_F8D4EC,CUST_C910C5D
7482,31.51,11.66,2023-01-04 00:46:06,2023-01-04 01:00:06,2023-01-04 01:34:06,34.0,JFK Airport,Staten Island (Residential),3,Completed,,DRV_6925E7,CUST_9EC2202
7483,17.04,5.96,2023-02-17 04:22:55,2023-02-17 04:33:55,2023-02-17 05:13:55,40.0,Midtown Manhattan,Upper East Side (Manhattan),4,Completed,,DRV_EB2674,CUST_2BD44F1
7484,12.08,5.63,2023-02-14 07:24:53,2023-02-14 07:30:53,2023-02-14 08:03:53,33.0,Riverdale (Bronx),Harlem (Manhattan),4,Completed,,DRV_55574C,CUST_E319132
7485,17.58,5.15,2023-02-16 06:52:14,2023-02-16 06:53:14,2023-02-16 07:32:14,39.0,Financial District,Flushing (Queens),5,Completed,,DRV_4080A8,CUST_46C200E
7486,13.34,4.78,2023-02-14 02:11:48,2023-02-14 02:13:48,2023-02-14 02:56:48,43.0,JFK Airport,Park Slope (Brooklyn),5,Completed,,DRV_A18BD0,CUST_45A3337
7487,9.95,1.11,2023-02-20 02:03:42,2023-02-20 02:13:42,2023-02-20 02:36:42,23.0,Williamsburg (Brooklyn),LaGuardia Airport (LGA),5,Completed,,DRV_353743,CUST_7EB331C
7488,13.19,3.18,2023-03-23 09:22:34,2023-03-23 09:31:34,2023-03-23 09:55:34,24.0,Staten Island (Residential),Riverdale (Bronx),5,No_Show_Customer,Customer,DRV_1FEA26,CUST_EA8F22E
7489,10.67,3.15,2023-02-05 08:20:49,2023-02-05 08:28:49,2023-02-05 08:45:49,17.0,The Bronx (Residential),Midtown Manhattan,5,Completed,,DRV_FF2838,CUST_45175CD
7490,16.59,4.36,2023-01-23 22:09:18,2023-01-23 22:15:18,2023-01-23 22:54:18,39.0,SoHo,Financial District,3,Completed,,DRV_115065,CUST_210B482
7491,31.26,5.81,2023-03-27 21:12:53,2023-03-27 21:27:53,2023-03-27 22:23:53,56.0,The Bronx (Residential),Newark Liberty Airport (EWR),4,No_Show_Customer,Customer,DRV_36DC55,CUST_80B18BB
7492,65.57,29.24,2023-01-15 10:42:51,2023-01-15 10:43:51,2023-01-15 12:20:51,97.0,Forest Hills (Queens),Harlem (Manhattan),3,Cancelled_by_Customer,Customer,DRV_5107AA,CUST_210B482
7493,12.61,4.17,2023-03-27 21:02:39,2023-03-27 21:17:39,2023-03-27 21:35:39,18.0,Newark Liberty Airport (EWR),Flushing (Queens),4,No_Show_Customer,Customer,DRV_4A5FE4,CUST_81E0E9D
7494,25.38,5.46,2023-02-25 22:47:24,2023-02-25 22:48:24,2023-02-25 23:22:24,34.0,Flushing (Queens),Long Island City (Queens),3,Completed,,DRV_FD52A7,CUST_EE1741E
7495,11.16,1.53,2023-02-23 11:31:50,2023-02-23 11:34:50,2023-02-23 11:42:50,8.0,Bay Ridge (Brooklyn),Forest Hills (Queens),3,Completed,,DRV_1EC3DF,CUST_5A7D132
7496,10.49,4.02,2023-01-12 19:01:54,2023-01-12 19:08:54,2023-01-12 19:32:54,24.0,JFK Airport,Newark Liberty Airport (EWR),4,Cancelled_by_Customer,Customer,DRV_CCA545,CUST_A82B936
7497,30.6,9.51,2023-03-29 12:38:09,2023-03-29 12:48:09,2023-03-29 13:27:09,39.0,SoHo,Riverdale (Bronx),3,Completed,,DRV_49AF44,CUST_611F903
7498,18.22,7.12,2023-01-29 06:33:59,2023-01-29 06:39:59,2023-01-29 07:25:59,46.0,Park Slope (Brooklyn),Harlem (Manhattan),2,Completed,,DRV_06FB31,CUST_420D30D
7499,28.45,7.63,2023-03-27 23:42:11,2023-03-27 23:53:11,2023-03-28 00:28:11,35.0,The Bronx (Residential),Long Island City (Queens),5,Completed,,DRV_C43731,CUST_855EAF5
7500,32.29,10.65,2023-03-07 10:58:12,2023-03-07 11:09:12,2023-03-07 12:12:12,63.0,Riverdale (Bronx),Forest Hills (Queens),5,Completed,,DRV_27BE7D,CUST_599220D
7501,35.16,11.27,2023-01-20 14:01:02,2023-01-20 14:02:02,2023-01-20 14:46:02,44.0,Staten Island (Residential),Upper East Side (Manhattan),5,Completed,,DRV_6F1C3E,CUST_CD211BF
7502,26.94,5.44,2023-02-09 19:17:00,2023-02-09 19:29:00,2023-02-09 20:03:00,34.0,Flushing (Queens),Financial District,5,Completed,,DRV_534514,CUST_CDD47C3
7503,28.86,11.08,2023-01-21 22:32:47,2023-01-21 22:40:47,2023-01-21 23:14:47,34.0,Park Slope (Brooklyn),JFK Airport,5,Completed,,DRV_A00302,CUST_B3F3895
7504,13.48,3.24,2023-03-21 11:36:41,2023-03-21 11:46:41,2023-03-21 12:24:41,38.0,Bay Ridge (Brooklyn),Williamsburg (Brooklyn),5,Completed,,DRV_238524,CUST_FD42E4D
7505,5.79,0.66,2023-03-21 21:32:12,2023-03-21 21:45:12,2023-03-21 21:55:12,10.0,Financial District,Greenwich Village,2,Completed,,DRV_FC7129,CUST_066E2E0
7506,14.39,5.23,2023-02-15 22:04:37,2023-02-15 22:16:37,2023-02-15 22:45:37,29.0,The Bronx (Residential),Flushing (Queens),5,Completed,,DRV_7A0637,CUST_D24D94B
7507,8.47,1.22,2023-02-04 20:02:10,2023-02-04 20:12:10,2023-02-04 20:25:10,13.0,Greenwich Village,SoHo,4,Completed,,DRV_096407,CUST_C7BBEDE
7508,8.96,2.24,2023-02-03 15:07:22,2023-02-03 15:14:22,2023-02-03 15:19:22,5.0,The Bronx (Residential),Newark Liberty Airport (EWR),4,Completed,,DRV_6C4B58,CUST_9CA174B
7509,21.33,7.76,2023-03-01 04:36:41,2023-03-01 04:39:41,2023-03-01 05:17:41,38.0,Forest Hills (Queens),Park Slope (Brooklyn),3,Completed,,DRV_99FB0A,CUST_B54E734
7510,20.44,7.98,2023-02-04 00:44:17,2023-02-04 00:57:17,2023-02-04 01:55:17,58.0,Harlem (Manhattan),LaGuardia Airport (LGA),3,Completed,,DRV_5C2A40,CUST_8D79F58
7511,9.38,2.36,2023-03-28 02:58:56,2023-03-28 03:05:56,2023-03-28 03:16:56,11.0,Williamsburg (Brooklyn),Flushing (Queens),5,Completed,,DRV_DDC762,CUST_CD50804
7512,7.75,1.74,2023-01-01 01:04:24,2023-01-01 01:05:24,2023-01-01 01:11:24,6.0,JFK Airport,Bay Ridge (Brooklyn),4,Completed,,DRV_C784D4,CUST_87BE0A0
7513,59.0,24.12,2023-03-17 03:11:31,2023-03-17 03:13:31,2023-03-17 04:55:31,102.0,Williamsburg (Brooklyn),Staten Island (Residential),5,Completed,,DRV_108E34,CUST_946E12E
7514,21.28,9.87,2023-03-13 14:41:14,2023-03-13 14:46:14,2023-03-13 15:51:14,65.0,The Bronx (Residential),Riverdale (Bronx),4,Completed,,DRV_1F94F5,CUST_990AA15
7515,41.39,11.89,2023-01-02 04:14:22,2023-01-02 04:20:22,2023-01-02 05:34:22,74.0,Flushing (Queens),Midtown Manhattan,3,Completed,,DRV_F94264,CUST_8097570
7516,18.87,6.17,2023-03-02 07:50:45,2023-03-02 07:57:45,2023-03-02 08:43:45,46.0,LaGuardia Airport (LGA),JFK Airport,3,Completed,,DRV_20500B,CUST_396284A
7517,19.91,8.3,2023-03-30 18:23:58,2023-03-30 18:31:58,2023-03-30 19:04:58,33.0,Newark Liberty Airport (EWR),Forest Hills (Queens),5,Completed,,DRV_88A60C,CUST_D12F392
7518,14.64,0.83,2023-02-07 02:21:53,2023-02-07 02:23:53,2023-02-07 02:36:53,13.0,LaGuardia Airport (LGA),Long Island City (Queens),4,Completed,,DRV_B432F2,CUST_C36B04D
7519,21.93,7.4,2023-01-01 07:58:10,2023-01-01 08:06:10,2023-01-01 08:50:10,44.0,Staten Island (Residential),Long Island City (Queens),5,Completed,,DRV_E3B9B1,CUST_B349DF4
7520,29.42,8.77,2023-01-05 06:04:05,2023-01-05 06:05:05,2023-01-05 06:39:05,34.0,Newark Liberty Airport (EWR),Flushing (Queens),5,Completed,,DRV_6CC9B4,CUST_DF946A6
7521,22.63,7.53,2023-01-12 16:55:29,2023-01-12 16:59:29,2023-01-12 17:55:29,56.0,Park Slope (Brooklyn),SoHo,4,Completed,,DRV_99A1EF,CUST_F84B8E0
7522,18.89,6.07,2023-02-12 19:27:48,2023-02-12 19:30:48,2023-02-12 20:12:48,42.0,Long Island City (Queens),Park Slope (Brooklyn),3,Cancelled_by_Customer,Customer,DRV_3B635F,CUST_9E8F067
7523,25.89,7.49,2023-03-05 09:19:12,2023-03-05 09:22:12,2023-03-05 09:52:12,30.0,Williamsburg (Brooklyn),Riverdale (Bronx),4,Cancelled_by_Driver,Driver,DRV_36DC55,CUST_F4036E6
7524,9.08,2.55,2023-01-19 20:35:58,2023-01-19 20:48:58,2023-01-19 21:17:58,29.0,Riverdale (Bronx),JFK Airport,5,Completed,,DRV_108E34,CUST_FE4341A
7525,17.97,4.97,2023-01-09 15:50:35,2023-01-09 15:57:35,2023-01-09 16:11:35,14.0,Newark Liberty Airport (EWR),Flushing (Queens),4,Completed,,DRV_4A215D,CUST_52B7C15
7526,10.48,2.36,2023-02-25 14:42:19,2023-02-25 14:45:19,2023-02-25 15:10:19,25.0,The Bronx (Residential),Financial District,3,Completed,,DRV_F7485F,CUST_00B79B4
7527,73.43,32.26,2023-01-09 09:17:42,2023-01-09 09:26:42,2023-01-09 12:50:42,204.0,Flushing (Queens),The Bronx (Residential),5,Completed,,DRV_EABDC1,CUST_804D2E7
7528,13.86,5.9,2023-03-14 18:54:33,2023-03-14 19:07:33,2023-03-14 19:29:33,22.0,Flushing (Queens),LaGuardia Airport (LGA),4,Cancelled_by_Customer,Customer,DRV_BB881B,CUST_835429A
7529,14.95,5.95,2023-01-28 00:01:04,2023-01-28 00:08:04,2023-01-28 00:31:04,23.0,Upper East Side (Manhattan),Midtown Manhattan,5,Completed,,DRV_FF2838,CUST_F8688FB
7530,31.45,11.01,2023-02-10 13:33:50,2023-02-10 13:42:50,2023-02-10 14:16:50,34.0,Staten Island (Residential),Forest Hills (Queens),4,Completed,,DRV_FEBA02,CUST_E9BAF8A
7531,10.53,2.86,2023-03-28 09:32:48,2023-03-28 09:42:48,2023-03-28 10:20:48,38.0,Midtown Manhattan,Harlem (Manhattan),4,Completed,,DRV_69069E,CUST_A7258F6
7532,43.28,21.79,2023-03-30 23:48:19,2023-03-31 00:03:19,2023-03-31 01:10:19,67.0,Bay Ridge (Brooklyn),LaGuardia Airport (LGA),5,Completed,,DRV_09CC2E,CUST_18D0C97
7533,10.79,2.51,2023-01-27 14:53:54,2023-01-27 15:07:54,2023-01-27 15:15:54,8.0,Bay Ridge (Brooklyn),Forest Hills (Queens),3,Completed,,DRV_0C11D4,CUST_C87D899
7534,27.2,9.64,2023-01-21 06:20:54,2023-01-21 06:25:54,2023-01-21 07:38:54,73.0,Riverdale (Bronx),Newark Liberty Airport (EWR),4,Completed,,DRV_E570F8,CUST_8F51480
7535,11.17,3.86,2023-03-28 08:42:03,2023-03-28 08:55:03,2023-03-28 09:22:03,27.0,Upper East Side (Manhattan),Bay Ridge (Brooklyn),5,Completed,,DRV_749586,CUST_F658242
7536,25.81,10.55,2023-01-26 11:43:35,2023-01-26 11:48:35,2023-01-26 12:28:35,40.0,Harlem (Manhattan),LaGuardia Airport (LGA),5,Completed,,DRV_94932D,CUST_D358506
7537,34.13,11.44,2023-03-23 00:17:49,2023-03-23 00:32:49,2023-03-23 01:25:49,53.0,Flushing (Queens),Williamsburg (Brooklyn),4,Completed,,DRV_621AF5,CUST_4345601
7538,22.64,9.35,2023-02-25 10:09:03,2023-02-25 10:10:03,2023-02-25 10:43:03,33.0,Midtown Manhattan,SoHo,5,Completed,,DRV_C65AE4,CUST_F2CD568
7539,11.55,0.65,2023-01-22 06:44:36,2023-01-22 06:51:36,2023-01-22 06:57:36,6.0,Midtown Manhattan,Greenwich Village,5,Completed,,DRV_49AF44,CUST_9B70EA6
7540,36.33,11.84,2023-02-06 21:09:41,2023-02-06 21:21:41,2023-02-06 22:30:41,69.0,Harlem (Manhattan),Flushing (Queens),1,Completed,,DRV_E9184A,CUST_6068547
7541,12.67,6.13,2023-01-29 15:44:09,2023-01-29 15:54:09,2023-01-29 16:10:09,16.0,Greenwich Village,JFK Airport,4,Completed,,DRV_CDAA6F,CUST_2E1D64A
7542,26.91,7.97,2023-02-18 23:15:40,2023-02-18 23:25:40,2023-02-19 00:03:40,38.0,Bay Ridge (Brooklyn),The Bronx (Residential),5,Cancelled_by_Driver,Driver,DRV_4A3B09,CUST_387EF56
7543,8.01,1.54,2023-02-06 00:41:26,2023-02-06 00:55:26,2023-02-06 01:06:26,11.0,JFK Airport,Riverdale (Bronx),4,Completed,,DRV_8032E8,CUST_7EF54D8
7544,26.6,5.39,2023-01-28 03:53:47,2023-01-28 03:57:47,2023-01-28 04:41:47,44.0,Staten Island (Residential),SoHo,3,Completed,,DRV_2C912F,CUST_4AA010A
7545,27.32,7.83,2023-01-04 17:20:10,2023-01-04 17:22:10,2023-01-04 18:03:10,41.0,Bay Ridge (Brooklyn),Williamsburg (Brooklyn),4,Completed,,DRV_C8A683,CUST_A26771D
7546,14.7,3.63,2023-03-05 07:16:36,2023-03-05 07:28:36,2023-03-05 08:02:36,34.0,LaGuardia Airport (LGA),Riverdale (Bronx),4,Completed,,DRV_C9117F,CUST_D9742A7
7547,11.88,5.14,2023-03-08 10:01:28,2023-03-08 10:13:28,2023-03-08 10:46:28,33.0,Midtown Manhattan,LaGuardia Airport (LGA),5,Completed,,DRV_395D08,CUST_B3F4C70
7548,33.51,11.81,2023-03-24 15:55:00,2023-03-24 15:58:00,2023-03-24 16:57:00,59.0,Greenwich Village,Park Slope (Brooklyn),4,Completed,,DRV_1FEA26,CUST_E091099
7549,30.14,11.57,2023-02-22 14:10:10,2023-02-22 14:12:10,2023-02-22 15:04:10,52.0,The Bronx (Residential),JFK Airport,4,Completed,,DRV_F0D371,CUST_9B36924
7550,22.93,9.15,2023-02-27 21:40:20,2023-02-27 21:52:20,2023-02-27 23:02:20,70.0,Staten Island (Residential),Park Slope (Brooklyn),5,Completed,,DRV_1FEFF6,CUST_D0CE897
7551,32.99,11.04,2023-02-15 10:43:22,2023-02-15 10:49:22,2023-02-15 11:59:22,70.0,Long Island City (Queens),Newark Liberty Airport (EWR),5,Completed,,DRV_9B7D06,CUST_DEA1ADB
7552,6.75,1.22,2023-02-11 06:46:48,2023-02-11 06:48:48,2023-02-11 07:09:48,21.0,The Bronx (Residential),Riverdale (Bronx),5,Completed,,DRV_84E1E6,CUST_530DAF2
7553,11.01,2.95,2023-01-05 20:03:31,2023-01-05 20:10:31,2023-01-05 20:35:31,25.0,Williamsburg (Brooklyn),Riverdale (Bronx),4,Completed,,DRV_DDECD0,CUST_8EFEC7A
7554,7.39,1.55,2023-03-20 09:10:25,2023-03-20 09:23:25,2023-03-20 09:30:25,7.0,Riverdale (Bronx),Flushing (Queens),5,Completed,,DRV_6848C5,CUST_01032D6
7555,28.99,8.29,2023-02-14 07:01:46,2023-02-14 07:09:46,2023-02-14 07:43:46,34.0,Upper East Side (Manhattan),Williamsburg (Brooklyn),3,Completed,,DRV_2221B3,CUST_E480948
7556,22.92,8.25,2023-01-02 21:37:23,2023-01-02 21:47:23,2023-01-02 22:29:23,42.0,Staten Island (Residential),Upper East Side (Manhattan),5,Completed,,DRV_3A7A11,CUST_813340C
7557,16.17,4.67,2023-03-07 05:05:49,2023-03-07 05:16:49,2023-03-07 05:40:49,24.0,Park Slope (Brooklyn),Greenwich Village,4,Completed,,DRV_96CD1C,CUST_15860CC
7558,10.16,0.7,2023-02-08 04:47:51,2023-02-08 04:55:51,2023-02-08 05:13:51,18.0,Staten Island (Residential),Riverdale (Bronx),5,Cancelled_by_Driver,Driver,DRV_9B7D06,CUST_3388E30
7559,14.5,4.53,2023-03-06 23:52:58,2023-03-07 00:03:58,2023-03-07 00:50:58,47.0,Riverdale (Bronx),JFK Airport,3,Completed,,DRV_F1B7CB,CUST_0773339
7560,16.47,4.24,2023-02-15 08:33:48,2023-02-15 08:45:48,2023-02-15 09:09:48,24.0,Park Slope (Brooklyn),Bay Ridge (Brooklyn),3,Completed,,DRV_08144B,CUST_D90AEB2
7561,22.44,10.12,2023-01-16 13:27:52,2023-01-16 13:39:52,2023-01-16 14:36:52,57.0,Forest Hills (Queens),Bay Ridge (Brooklyn),3,Completed,,DRV_F1DA42,CUST_E6A5E15
7562,56.43,21.15,2023-01-16 20:57:58,2023-01-16 21:06:58,2023-01-16 23:12:58,126.0,Park Slope (Brooklyn),Williamsburg (Brooklyn),4,Completed,,DRV_6BC915,CUST_D691624
7563,37.76,22.51,2023-03-15 01:21:13,2023-03-15 01:31:13,2023-03-15 02:51:13,80.0,Financial District,Staten Island (Residential),4,Completed,,DRV_D6CAD7,CUST_8281EFE
7564,45.68,17.25,2023-03-08 06:59:58,2023-03-08 07:10:58,2023-03-08 08:17:58,67.0,SoHo,Financial District,4,Completed,,DRV_08DA5E,CUST_0CF7836
7565,15.06,6.5,2023-02-11 01:57:31,2023-02-11 01:59:31,2023-02-11 02:27:31,28.0,Newark Liberty Airport (EWR),Staten Island (Residential),5,Completed,,DRV_CF0605,CUST_5390E4B
7566,27.4,9.74,2023-02-23 09:25:25,2023-02-23 09:31:25,2023-02-23 09:58:25,27.0,LaGuardia Airport (LGA),The Bronx (Residential),5,Completed,,DRV_CA8496,CUST_D4FCAC0
7567,25.95,11.39,2023-03-22 00:06:38,2023-03-22 00:18:38,2023-03-22 01:11:38,53.0,Williamsburg (Brooklyn),Upper East Side (Manhattan),3,Completed,,DRV_EA7B2A,CUST_5ED2F91
7568,24.9,5.72,2023-02-14 00:26:46,2023-02-14 00:32:46,2023-02-14 01:05:46,33.0,Long Island City (Queens),Greenwich Village,5,Completed,,DRV_CF869A,CUST_4D94327
7569,21.64,7.13,2023-03-25 08:33:50,2023-03-25 08:38:50,2023-03-25 09:06:50,28.0,Upper East Side (Manhattan),Flushing (Queens),5,Completed,,DRV_C26FDB,CUST_AC32B0C
7570,22.23,9.71,2023-03-10 02:20:41,2023-03-10 02:32:41,2023-03-10 03:25:41,53.0,Midtown Manhattan,Williamsburg (Brooklyn),5,Completed,,DRV_531209,CUST_AD862DA
7571,45.57,20.56,2023-01-21 19:38:15,2023-01-21 19:44:15,2023-01-21 21:48:15,124.0,Riverdale (Bronx),Upper East Side (Manhattan),4,Cancelled_by_Customer,Customer,DRV_79C0FA,CUST_4A162F8
